dataset,seed,threshold,method,member,attack_score,nearest_ball,ball_size,ball_size_bin,purity,radius,refinement_depth,normalized_distance,dimension,redundant_fraction,label_noise
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9727174457451762,28,3,3-5,1.0,6.550410853450582,8,0.9913343071875141,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999999829412,89,1,1-2,1.0,0.0,13,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7507034595804358,53,3,3-5,1.0,1.2418346116178618,25,1.0769974098716601,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9939566273513079,87,2,1-2,0.5,4.917278882182688,15,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9986100417392837,35,2,1-2,0.5,5.001102140066435,8,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9988472147353221,4,2,1-2,1.0,5.4262798294247965,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6352939364721675,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.099392621901619,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9939983437960059,75,2,1-2,1.0,6.118238859824216,15,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.48157331784367596,45,11,11-20,0.9090909090909091,1.7005081886271447,18,1.039425954519998,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999963280972,88,1,1-2,1.0,0.0,15,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.778756943671464,92,10,6-10,0.9,7.748055356876348,10,1.0390699134319186,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7798851592233031,0,12,11-20,1.0,8.193671322934975,3,0.9750348777722995,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7149649674712508,51,2,1-2,1.0,1.1196260954795103,25,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7107376183392821,0,12,11-20,1.0,8.193671322934975,3,1.111319781486456,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9846954553589905,95,2,1-2,1.0,5.064262775819289,14,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9998048957957255,11,2,1-2,1.0,5.431430919435546,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.993008066900408,95,2,1-2,1.0,5.064262775819289,14,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.851626684999528,48,2,1-2,1.0,1.0831787434355915,26,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.8412373144772365,0,12,11-20,1.0,8.193671322934975,3,0.8948874890996698,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.999999999780198,20,1,1-2,1.0,0.0,6,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5355629904008055,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9752225233112963,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9993457320470549,6,2,1-2,1.0,4.711595133521566,11,1.0000000000000002,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5369412852950337,45,11,11-20,0.9090909090909091,1.7005081886271447,18,1.0228953907858742,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9927418703844252,25,2,1-2,0.5,4.250945779675677,12,0.9999999999999998,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9900930358042564,47,1,1-2,1.0,0.0,25,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.427159128996421,2,10,6-10,0.9,7.972448281048939,5,1.031655292117037,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999998756268,109,1,1-2,1.0,0.0,4,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6839537252310554,53,3,3-5,1.0,1.2418346116178618,25,1.0915606769710275,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6259933653787343,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0021871695439712,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6984144211233263,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9205134788420758,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.4332227897219857,33,14,11-20,0.9285714285714286,8.337886189553021,5,0.9186890841345471,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.4265132781742148,105,11,11-20,0.9090909090909091,8.141268394995421,9,1.0831500750596326,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999998145772,108,1,1-2,1.0,0.0,9,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9492935635853879,104,2,1-2,1.0,5.467046547477915,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7528804017286659,2,10,6-10,0.9,7.972448281048939,5,0.9537945194801811,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5814003261604999,46,2,1-2,0.5,0.9894248788447216,20,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999998320299,15,1,1-2,1.0,0.0,5,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.30971150441526757,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0751297888061122,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9443500075104303,101,3,3-5,1.0,6.032897329258034,12,1.058026484300066,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.41543542183096693,22,5,3-5,1.0,7.804526172351747,6,0.9679495381425048,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.3207455695350852,0,12,11-20,1.0,8.193671322934975,3,1.0998935813398871,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.2532004695857528,33,14,11-20,0.9285714285714286,8.337886189553021,5,1.1244504030154578,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9328100912203172,70,3,3-5,1.0,6.497108114550952,10,0.989492299417929,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9922801969097221,7,2,1-2,0.5,5.544849191920686,11,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9997723152948114,11,2,1-2,1.0,5.431430919435546,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5336384131193985,44,15,11-20,1.0,2.144316189185525,16,0.941286984393372,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9992268486232322,6,2,1-2,1.0,4.711595133521566,11,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.48888585939195883,44,15,11-20,1.0,2.144316189185525,16,0.7708063662458843,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.8084657323804462,21,4,3-5,1.0,7.264861912880095,5,1.108571578889469,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7476185193223938,57,2,1-2,1.0,1.1466184514664224,26,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5874885528754007,58,2,1-2,0.5,0.9336803559312099,26,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5242842058565502,0,12,11-20,1.0,8.193671322934975,3,1.0230840570962034,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9993439880578953,69,3,3-5,1.0,6.123789049715621,9,0.9560936167117364,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.4492503727703188,10,10,6-10,1.0,7.915811479316261,6,1.1065054676646673,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999901150108,63,1,1-2,1.0,0.0,15,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.879939110977173,22,5,3-5,1.0,7.804526172351747,6,1.0381661438807301,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9962714673132151,81,2,1-2,0.5,6.156637035977278,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.4438153969315769,0,12,11-20,1.0,8.193671322934975,3,1.0155926373819828,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7876888429869096,53,3,3-5,1.0,1.2418346116178618,25,0.8314419131573121,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999950148175,86,1,1-2,1.0,0.0,14,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999978193919,107,1,1-2,1.0,0.0,10,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9848626783660542,9,2,1-2,0.5,5.345585886602736,7,1.0000000000000002,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.04145268989251801,30,1,1-2,1.0,0.0,10,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7084293512762689,33,14,11-20,0.9285714285714286,8.337886189553021,5,0.882652228449592,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999999469915,18,1,1-2,1.0,0.0,6,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9997153610418965,72,2,1-2,1.0,5.0412199097007795,11,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.8362247778216234,42,5,3-5,1.0,7.559565011516922,10,1.0181342957070785,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6188517715719052,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0076724210170285,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9996400806175189,37,2,1-2,0.5,5.371781944493217,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9997469064154022,83,2,1-2,0.5,4.3248650392452435,12,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6755456373945382,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.8601603298518594,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9901011406097071,35,2,1-2,0.5,5.001102140066435,8,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.577696425905734,44,15,11-20,1.0,2.144316189185525,16,0.7479749961999238,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.40455242919924267,33,14,11-20,0.9285714285714286,8.337886189553021,5,1.041434993726471,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7947309788351936,33,14,11-20,0.9285714285714286,8.337886189553021,5,0.941780374587411,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5623007653831834,44,15,11-20,1.0,2.144316189185525,16,0.8305648621124734,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999862859803,24,1,1-2,1.0,0.0,12,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999983835801,27,1,1-2,1.0,0.0,10,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5006203741167903,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9057152927358176,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.99911356961726,9,2,1-2,0.5,5.345585886602736,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6940417711605307,42,5,3-5,1.0,7.559565011516922,10,0.9789828149602733,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.04803842336804911,52,1,1-2,1.0,0.0,25,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.998920968906099,85,2,1-2,1.0,5.594342781909313,12,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9947112897706052,3,2,1-2,0.5,5.423535806681576,6,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9974567031794626,17,2,1-2,0.5,4.9171804222001425,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9969487884579579,37,2,1-2,0.5,5.371781944493217,7,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5937425012604022,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9048227081944706,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6759914580187386,60,2,1-2,1.0,1.4898503515762882,21,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.8537616360102028,2,10,6-10,0.9,7.972448281048939,5,1.007371665746,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.409635897480657,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0210413508149765,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.2549177872048302,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0554076095946368,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9835756370863946,49,1,1-2,1.0,0.0,26,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5068960468056497,0,12,11-20,1.0,8.193671322934975,3,0.9977136705575,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9844287737886203,96,2,1-2,1.0,5.812109667594303,14,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9989891174011175,103,2,1-2,1.0,5.212332502269192,11,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9974613894135123,14,2,1-2,0.5,5.871084866292336,9,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7868051606094936,105,11,11-20,0.9090909090909091,8.141268394995421,9,0.8484461944905338,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9623896897630748,83,2,1-2,0.5,4.3248650392452435,12,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7382552299843563,33,14,11-20,0.9285714285714286,8.337886189553021,5,1.0230824308554525,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.29950154481788904,33,14,11-20,0.9285714285714286,8.337886189553021,5,0.9897223375747104,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9990426631773467,7,2,1-2,0.5,5.544849191920686,11,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.551982950226383,45,11,11-20,0.9090909090909091,1.7005081886271447,18,0.9925702628098426,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9795360466158313,70,3,3-5,1.0,6.497108114550952,10,1.0523438772106848,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7343423186577932,92,10,6-10,0.9,7.748055356876348,10,0.9052007537381963,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6417296751770304,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9074839875338223,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7931415229177067,22,5,3-5,1.0,7.804526172351747,6,0.9141012987717769,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6701965503393393,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9773268865930848,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999901719764,61,1,1-2,1.0,0.0,19,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.3740018283015965,33,14,11-20,0.9285714285714286,8.337886189553021,5,0.9383716716825353,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.736577229152321,105,11,11-20,0.9090909090909091,8.141268394995421,9,1.0154889043336628,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.8319451296253453,0,12,11-20,1.0,8.193671322934975,3,0.9409509712025493,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9953798217747835,34,2,1-2,1.0,6.054347889572746,8,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9943170507815339,100,2,1-2,1.0,5.908386070732372,12,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.1586535607818799,33,14,11-20,0.9285714285714286,8.337886189553021,5,1.1365681680540685,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5585952384853383,44,15,11-20,1.0,2.144316189185525,16,0.7693972017204924,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.974863513524828,22,5,3-5,1.0,7.804526172351747,6,1.0579470820539445,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.97969099135755,50,1,1-2,1.0,0.0,24,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6095542924577121,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9743019016923254,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9980733292485844,72,2,1-2,1.0,5.0412199097007795,11,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999921673138,40,1,1-2,1.0,0.0,3,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.48335614295728613,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0083176152209492,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.48144397045060927,45,11,11-20,0.9090909090909091,1.7005081886271447,18,1.013961542130694,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7681439899588389,2,10,6-10,0.9,7.972448281048939,5,0.8785222605154465,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.8617553259326796,10,10,6-10,1.0,7.915811479316261,6,1.0571455197060529,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.7456756237076799,51,2,1-2,1.0,1.1196260954795103,25,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999996767082,32,1,1-2,1.0,0.0,8,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.2861944244451619,33,14,11-20,0.9285714285714286,8.337886189553021,5,1.0150255484243584,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5589444905019646,44,15,11-20,1.0,2.144316189185525,16,0.8021356539555509,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999918441934,94,1,1-2,1.0,0.0,14,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6684129027130116,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0132901998120674,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9984930583646232,31,2,1-2,1.0,4.647710966663333,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.3142022012582494,60,2,1-2,1.0,1.4898503515762882,21,1.572544437071956,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.3515477450298253,33,14,11-20,0.9285714285714286,8.337886189553021,5,0.8786271522642146,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9995465393198454,104,2,1-2,1.0,5.467046547477915,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6065842849224967,10,10,6-10,1.0,7.915811479316261,6,0.9011626867995054,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.2798537485366134,105,11,11-20,0.9090909090909091,8.141268394995421,9,1.0637574106027345,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9956781982066053,75,2,1-2,1.0,6.118238859824216,15,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6215500492238313,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9475114826591865,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9901813980627531,91,3,3-5,1.0,7.3468278216281915,9,0.9741399171367361,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.5951289470253177,44,15,11-20,1.0,2.144316189185525,16,0.7515180686262638,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9999999992365516,12,1,1-2,1.0,0.0,8,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.2479447673743586,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.0914712153607478,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.9996439244565429,31,2,1-2,1.0,4.647710966663333,10,1.0,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6978573726547264,92,10,6-10,0.9,7.748055356876348,10,1.0078887257507827,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.6861432379699145,74,42,>20,0.9047619047619048,1.8929005421746723,15,0.9535720671731882,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.8009841198816208,42,5,3-5,1.0,7.559565011516922,10,0.8904328586847335,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.34030609482312946,44,15,11-20,1.0,2.144316189185525,16,0.9096270852458525,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,1,0.23834513891738365,42,5,3-5,1.0,7.559565011516922,10,1.0457285821825708,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.2679811726018934,74,42,>20,0.9047619047619048,1.8929005421746723,15,1.1399494491035975,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.02726191490654069,51,2,1-2,1.0,1.1196260954795103,25,7.255765348034737,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.05681119777939909,59,1,1-2,1.0,0.0,25,,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.2641522791133431,105,11,11-20,0.9090909090909091,8.141268394995421,9,0.9909579137600016,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.3655831060710987,44,15,11-20,1.0,2.144316189185525,16,1.0558967809388375,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.0762200694160398,42,5,3-5,1.0,7.559565011516922,10,1.3517130678003393,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.021536106218153488,44,15,11-20,1.0,2.144316189185525,16,4.147211377240174,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.381913020258572,45,11,11-20,0.9090909090909091,1.7005081886271447,18,1.064324690579209,60,0.1,0.15
confirm_d60_redundant0.1_noise0.15,13,0.9,granular_ball,0,0.30918665463726597,28,3,3-5,1.0,6.550410853450582,8,1.1900684162383794,60,0.1,0.15
